CA_county_ansi,tomato_farmland_area(acres),tomato_production(tonnes/acre),lstd_Jun,lstd_Jul,lstd_Aug,lstn_Jun,lstn_Jul,lstn_Aug,gpm_Jun,gpm_Jul,gpm_Aug,ndvi_Jun,ndvi_Jul,ndvi_Aug,ET,year
11,10226,63.602581654605906,36.7218,39.6036,38.30319999999999,18.487600000000004,20.549399999999995,20.753400000000003,0.019176641711965203,0.004832215956412256,0.010349477990530431,0.48620000000000013,0.47739999999999994,0.4640000000000001,3549.5099884748365,2020
13,1737,99.19401266551526,35.92,36.25315789473684,36.26894736842105,15.75947368421053,16.571578947368426,18.034736842105264,0.016489118337631226,0.008374525854984919,0.017034378523627918,0.38684210526315793,0.363157894736842,0.35736842105263156,4214.138439306358,2020
19,84687,42.76925620225064,34.3450704225352,37.67145539906107,36.47723004694835,14.356384976525817,18.408779342723008,18.920140845070424,0.03830587756820023,0.025468284885088604,0.04191324946780999,0.39661971830985904,0.39107981220657306,0.3849765258215962,3132.0243902439024,2020
21,1020,60.90196078431372,36.257250000000006,38.41349999999999,37.056000000000004,18.0465,20.810000000000006,20.616500000000002,0.015353316208347678,0.005459333362523466,0.03263664757832885,0.52975,0.5134999999999998,0.50125,2910.9395445134573,2020
29,9533,41.82314066925417,41.671769230769236,43.65780769230768,43.21807692307692,17.979615384615386,21.19865384615385,22.060576923076916,0.03238955952692777,0.011316512594930828,0.029802303726319222,0.30849999999999994,0.28684615384615364,0.27784615384615374,2217.6285660483945,2020
31,25045,58.534637652225996,42.25,42.742380952380955,41.889285714285705,18.963095238095242,21.90261904761904,22.755238095238095,0.013232969161536958,0.004464273884271582,0.011094927891261049,0.35095238095238085,0.36880952380952375,0.3635714285714285,3359.343992248062,2020
39,3489,46.31699627400401,35.62470588235294,38.480294117647055,37.548333333333325,15.50098039215686,19.26196078431373,19.89196078431372,0.03023011687522133,0.020011919395377237,0.0305480459291074,0.4413725490196078,0.4302941176470589,0.42401960784313714,3448.264025137952,2020
47,27747,41.30176235268678,40.039166666666674,40.32277777777777,38.446805555555564,17.23791666666667,19.61555555555556,20.548611111111118,0.012724380513342718,0.005082406821505477,0.015956938887635868,0.38861111111111113,0.4165277777777778,0.41444444444444445,3415.8177347715737,2020
67,1598,38.90488110137672,40.72333333333333,40.67074074074075,39.294444444444444,16.797777777777778,17.98259259259259,19.369629629629635,0.020446876840045054,0.010620056806753079,0.01577731811751922,0.37555555555555553,0.3566666666666667,0.351111111111111,3756.972124206069,2020
77,20525,31.74665042630938,38.41482142857143,38.54767857142857,37.39178571428572,16.756964285714286,18.203750000000007,19.07999999999999,0.028405259052912395,0.008190470592429241,0.01728199003264308,0.4546428571428572,0.4592857142857142,0.4610714285714286,3867.5283934979943,2020
95,9454,46.69980960440025,36.51166666666667,36.437000000000005,36.43899999999999,15.649999999999999,16.30166666666667,18.166999999999998,0.019736540038138628,0.009706737628827492,0.014812778060634932,0.4179999999999999,0.39933333333333343,0.3996666666666667,4055.16507557677,2020
99,6415,49.25954793452845,39.174705882352946,40.20666666666666,38.83960784313726,17.273529411764706,19.726862745098035,20.521176470588237,0.020741924111332213,0.0069463868359369895,0.016273335819797858,0.4139215686274509,0.41588235294117654,0.4098039215686275,3562.737957051654,2020
101,11123,48.79079385057988,35.14874999999999,36.00875,35.51541666666667,18.52,18.784583333333337,19.542916666666667,0.024469179566949606,0.004954021656885743,0.013708418002352118,0.5679166666666665,0.5858333333333333,0.57125,3966.856203364108,2020
113,32786,45.69023363630818,37.15249999999999,38.502500000000005,38.09675000000001,17.64775000000001,18.66725,19.962749999999996,0.020369234908786085,0.005696948307255904,0.01068181979159514,0.4694999999999999,0.4527500000000001,0.4432499999999998,3754.7130772748055,2020
11,10226,63.847056522589476,39.306800000000024,41.7314,38.468399999999995,19.910200000000003,21.9446,19.9816,0.008591133577283472,0.006673020194284618,0.004128302185563371,0.4174000000000001,0.42400000000000004,0.4199999999999999,3133.521897810219,2021
13,1737,96.8336211859528,36.76157894736843,37.008421052631576,35.73210526315789,15.556842105263163,17.022105263157894,15.918421052631578,0.011965883585313955,0.013123178854584694,0.010879099679489931,0.3526315789473684,0.3494736842105263,0.3463157894736842,4368.947976878612,2021
19,84687,33.44078784228984,37.95000000000001,38.27849765258216,37.738732394366195,16.629671361502343,19.273051643192478,17.96582159624414,0.03039189784321934,0.07169265169650316,0.015152573492377997,0.36488262910798147,0.3649295774647889,0.36178403755868566,2857.522955523673,2021
21,1020,50.0,39.70125000000001,41.47225,38.64799999999999,19.901500000000006,22.126499999999997,20.610250000000004,0.019101478392258286,0.02259486634284258,0.004588689422234893,0.40750000000000003,0.409,0.40374999999999994,2478.737888198758,2021
29,9533,47.30934648064618,43.87315384615385,43.98334615384617,43.56173076923077,19.710115384615392,22.607153846153846,21.560115384615376,0.02464830788667314,0.045381066971458495,0.019547152327140792,0.2616923076923078,0.2585384615384619,0.25923076923076926,1684.2973825440165,2021
31,25045,55.73966859652625,44.21261904761905,43.66785714285714,43.37928571428572,20.45952380952381,23.057619047619045,21.934999999999995,0.006486692207141055,0.02296016241113345,0.007015821912015478,0.3266666666666666,0.33547619047619054,0.32476190476190475,2989.575742894057,2021
39,3489,50.042992261392946,39.569215686274504,40.004019607843134,39.05303921568627,17.678725490196072,20.680882352941182,18.769803921568624,0.02691398341105216,0.06165438818020953,0.011021555970526405,0.4067647058823532,0.4024509803921571,0.3980392156862746,3186.0273605150214,2021
47,27747,41.69820160738098,41.81888888888889,40.98486111111113,39.36527777777777,18.183611111111105,20.763194444444448,19.38874999999999,0.006805570214055479,0.01187218197931846,0.0067743109733176725,0.3722222222222222,0.39958333333333335,0.40513888888888894,3294.3618337563453,2021
67,1598,102.5657071339174,41.345555555555556,41.182962962962954,38.21185185185185,17.41074074074074,19.1262962962963,18.201724137931034,0.01224938997377952,0.01130364602431655,0.011006224900484085,0.3522222222222222,0.34888888888888886,0.35111111111111104,3747.0363443895553,2021
77,20525,31.702801461632156,39.34482142857143,38.676607142857144,36.515892857142866,17.066607142857148,19.18839285714285,17.436249999999998,0.010670895610625545,0.00982739171013236,0.008302085800096393,0.4364285714285715,0.4514285714285714,0.45196428571428565,3790.9082400957004,2021
95,9454,54.33678866088428,37.641333333333336,37.74333333333334,35.94233333333333,15.578,16.559666666666672,16.578387096774193,0.013099181776245436,0.014312375957767168,0.01271061304335793,0.3643333333333333,0.36533333333333323,0.37066666666666664,4010.546539379475,2021
99,6415,52.64224473889322,41.4870588235294,41.03372549019608,39.53156862745099,18.381176470588237,21.15901960784314,19.337450980392163,0.010046694627297776,0.01036690448277763,0.006848264385813049,0.37686274509803935,0.3825490196078434,0.38352941176470584,3391.781195589089,2021
101,11123,48.49411130090803,37.61708333333333,38.500416666666666,35.630416666666676,19.26625,19.794583333333332,18.313333333333336,0.009193573147058487,0.005454055732116103,0.005345794837921858,0.4941666666666668,0.5249999999999999,0.5145833333333334,3719.703680283293,2021
113,32786,48.069297871042515,40.15599999999999,41.09375000000001,38.75075,18.206249999999997,19.728499999999997,18.846,0.00817490110380782,0.0066767421344088185,0.00584321652746035,0.39475000000000005,0.3945,0.38325000000000004,3456.8571101966163,2021
